"build","date","time","subject","group","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","values.pointsthisturn","values.newtotalscore","response","latency","values.leftoption","values.rightoption","values.leftpic","values.rightpic","values.selecteddirn","values.selectedoption","values.turnnum","values.choicert","values.largegainpic_category","values.smallgainpic_category","values.smalllosspic_category","values.largelosspic_category","values.largegainpic","values.smallgainpic","values.smalllosspic","values.largelosspic","values.risky1pic","values.risky2pic","values.safe1pic","values.safe2pic"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","risky1question","138","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","29","2","1012","risky1","safe1","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky1","46","3155","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","largegain","139","hammer.jpg","10","10","39","0","2500","risky1","safe1","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky1","46","3155","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","risky2question","141","light-red-triangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","39","2","1653","risky2","safe2","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","left","risky2","47","973","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","largegain","142","hammer.jpg","10","10","49","0","2500","risky2","safe2","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","left","risky2","47","973","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","safe1question","144","dark-blue-circle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","49","2","993","safe1","risky2","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe1","48","2019","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","smallgain","145","house.jpg","2","2","51","0","2500","safe1","risky2","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe1","48","2019","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","safe2question","147","light-blue-star-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","51","2","431","safe2","risky1","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","left","safe2","49","1875","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","smallloss","148","animal-silhouette-dog2nohead.jpg","2","-1","50","0","2500","safe2","risky1","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","left","safe2","49","1875","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","safe2question","150","light-blue-star-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","50","2","375","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","testblock","2","largeloss","151","face-03.jpg","-9","-9","41","0","2500","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","attentionQuiz","3","attentionQuizLargeGain","1","What value did this stamp map too? Please type in the number.","hammer.jpg","-9","41","10","7711","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","attentionQuiz","3","attentionQuizSmallGain","2","What value did this stamp map too? Please type in the number.","house.jpg","-9","41","2","3315","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","attentionQuiz","3","attentionQuizLargeLoss","3","What value did this stamp map too? Please type in the number.","face-03.jpg","-9","41","-9","2933","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","attentionQuiz","3","attentionQuizSmallLoss","4","What value did this stamp map too? Please type in the number.","animal-silhouette-dog2nohead.jpg","-9","41","2","2414","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110217","12:06:22","5005","15","thankYouAndPaymentBlock","4","thankYouAndPaymentTrial","1","Thank you for participating in this study.","0","-9","41","57","10797","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","50","1351","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_main","1","slide01.jpg","0","0","0","57","1646","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_main","2","slide02.jpg","0","0","0","57","10090","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_main","3","slide03.jpg","0","0","0","57","11952","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_main","4","slide06.jpg","0","0","0","57","16931","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_main","5","slide07.jpg","0","0","0","57","10049","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_dists","6","Each machine can give you ANY OF THE 4 STAMPS with their corresponding points. However, the blue machines are MORE LIKLEY to give you stamps that let you GAIN MANY points (animals, +10 points) but may also give you stamps where you LOSE MANY points (places, -9 points).    On the other hand, the red machines are MORE LIKELY to give you stamps where you GAIN LESS points (tools, +2 points) but also stamps where you LOSE LESS points (faces, -1 points).  To remind you of this while playing, you will see numbers above each machine. The numbers in BOLD tell you the amount of points that machine is MORE LIKELY to give you...             Press Spacebar to continue","group-redSafe-blueRisky.jpg","0","0","57","28742","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructions_dists","7","Note that, over the long run all of the machines will give you the SAME amount of points. The only difference is in which types of stamps are more likely to appear, ones that give you large gains and losses, vs smaller gains and losses. Don't forget that each machine can give you ALL 4 types of stamps!                     Press Spacebar to continue","group-redSafe-blueRisky.jpg","0","0","57","27567","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructionslides_selectright","8","slide09.jpg","0","0","0","36","19592","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructionslides_selectleft","9","slide10.jpg","0","0","0","33","2509","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructionSlidesLastSection","10","slide14.jpg","0","0","0","57","12207","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructionSlidesLastSection","11","slide15.jpg","0","0","0","57","13928","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","initial_instructions","1","instructionSlidesLastSection","12","slide16.jpg","0","0","0","57","6630","NA","NA","NA","NA","NA","NA","0","NA","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","2","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","0","0","5","12659","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","1","6495","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","3","hammer.jpg","2","2","2","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","1","6495","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky1question","5","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","2","5","4127","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","safe1","2","8923","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","6","animal-silhouette-dog2nohead.jpg","10","10","12","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","safe1","2","8923","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","8","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","12","2","2359","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe2","3","3675","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","9","face-03.jpg","2","-1","11","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe2","3","3675","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","11","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","11","2","2872","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","4","4601","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","12","hammer.jpg","2","2","13","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","4","4601","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","14","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","13","2","3434","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","5","3494","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","15","animal-silhouette-dog2nohead.jpg","10","10","23","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","5","3494","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","17","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","23","2","2229","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","6","6562","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largeloss","18","house.jpg","-9","-9","14","0","2500","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","6","6562","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","20","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","14","2","1689","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","7","3693","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
